address,text,category
0x00236F10,"DATA\\ROM\\MODEL\\NPC\\N202","OTHER"
0x00236F30,"DATA\\ROM\\MODEL\\NPC\\N203","OTHER"
0x00236F50,"DATA\\ROM\\MODEL\\NPC\\N204","OTHER"
0x00236F70,"DATA\\ROM\\MODEL\\NPC\\N205","OTHER"
0x00236F90,"DATA\\ROM\\MODEL\\NPC\\N206","OTHER"
0x00236FB0,"DATA\\ROM\\MODEL\\NPC\\N207","OTHER"
0x00236FD0,"DATA\\ROM\\MODEL\\NPC\\N29","OTHER"
0x00236FF0,"DATA\\ROM\\MODEL\\NPC\\N16","OTHER"
0x00237010,"DATA\\ROM\\MODEL\\NPC\\N35","OTHER"
0x00237030,"DATA\\ROM\\MODEL\\EM\\E02_00","OTHER"
0x00237050,"DATA\\ROM\\MODEL\\EM\\E02_01","OTHER"
0x00237070,"DATA\\ROM\\MODEL\\EM\\E02_02","OTHER"
0x00237090,"DATA\\ROM\\MODEL\\EM\\E02_03","OTHER"
0x002370B0,"DATA\\ROM\\MODEL\\EM\\E02_04","OTHER"
0x002370D0,"DATA\\ROM\\MODEL\\EM\\E03_00","OTHER"
0x002370F0,"DATA\\ROM\\MODEL\\EM\\E03_01","OTHER"
0x00237110,"DATA\\ROM\\MODEL\\EM\\E04_00","OTHER"
0x00237130,"DATA\\ROM\\MODEL\\EM\\E05_00","OTHER"
0x00237150,"DATA\\ROM\\MODEL\\EM\\E06_00","OTHER"
0x00237170,"DATA\\ROM\\MODEL\\EM\\E07_00","OTHER"
0x00237190,"DATA\\ROM\\MODEL\\EM\\E08_00","OTHER"
0x002371B0,"DATA\\ROM\\MODEL\\EM\\E09_00","OTHER"
0x002371D0,"DATA\\ROM\\MODEL\\EM\\E10_00","OTHER"
0x002371F0,"DATA\\ROM\\MODEL\\EM\\E11_00","OTHER"
0x00237210,"DATA\\ROM\\MODEL\\EM\\E12_00","OTHER"
0x00237230,"DATA\\ROM\\MODEL\\EM\\E13_00","OTHER"
0x00237250,"DATA\\ROM\\MODEL\\EM\\E14_00","OTHER"
0x00237270,"DATA\\ROM\\MODEL\\EM\\E16_00","OTHER"
0x00237290,"DATA\\ROM\\MODEL\\EM\\E16_01","OTHER"
0x002372B0,"DATA\\ROM\\MODEL\\EM\\E17_00","OTHER"
0x002372D0,"DATA\\ROM\\MODEL\\EM\\E17_01","OTHER"
0x002372F0,"DATA\\ROM\\MODEL\\EM\\E17_10","OTHER"
0x00237310,"DATA\\ROM\\MODEL\\EM\\E18_00","OTHER"
0x00237330,"DATA\\ROM\\MODEL\\EM\\E19_00","OTHER"
0x00237350,"DATA\\ROM\\MODEL\\EM\\E20_00","OTHER"
0x00237370,"DATA\\ROM\\MODEL\\EM\\E21_00","OTHER"
0x00237390,"DATA\\ROM\\MODEL\\EM\\E22_00","OTHER"
0x002373B0,"DATA\\ROM\\MODEL\\EM\\E22_01","OTHER"
0x002373D0,"DATA\\ROM\\MODEL\\EM\\E23_00","OTHER"
0x002373F0,"DATA\\ROM\\MODEL\\EM\\E24_00","OTHER"
0x00237410,"DATA\\ROM\\MODEL\\EM\\E25_00","OTHER"
0x00237430,"DATA\\ROM\\MODEL\\EM\\E26_00","OTHER"
0x00237450,"DATA\\ROM\\MODEL\\EM\\E27_00","OTHER"
0x00237470,"DATA\\ROM\\MODEL\\EM\\E27_01","OTHER"
0x00237490,"DATA\\ROM\\MODEL\\EM\\E27_02","OTHER"
0x002374B0,"DATA\\ROM\\MODEL\\EM\\E27_03","OTHER"
0x002374D0,"DATA\\ROM\\MODEL\\EM\\E27_04","OTHER"
0x002374F0,"DATA\\ROM\\MODEL\\EM\\E27_05","OTHER"
0x00237510,"DATA\\ROM\\MODEL\\EM\\E27_06","OTHER"
0x00237530,"DATA\\ROM\\MODEL\\EM\\E27_07","OTHER"
0x00237550,"DATA\\ROM\\MODEL\\EM\\E27_08","OTHER"
0x00237570,"DATA\\ROM\\MODEL\\EM\\E27_09","OTHER"
0x00237590,"DATA\\ROM\\MODEL\\EM\\E28_00","OTHER"
0x002375B0,"DATA\\ROM\\MODEL\\EM\\E29_00","OTHER"
0x002375D0,"DATA\\ROM\\MODEL\\EM\\E29_01","OTHER"
0x002375F0,"DATA\\ROM\\MODEL\\EM\\E29_02","OTHER"
0x00237610,"DATA\\ROM\\MODEL\\EM\\E31_00","OTHER"
0x00237630,"DATA\\ROM\\MODEL\\EM\\E32_00","OTHER"
0x00237650,"DATA\\ROM\\MODEL\\EM\\E33_00","OTHER"
0x00237670,"DATA\\ROM\\MODEL\\EM\\E33_01","OTHER"
0x00237690,"DATA\\ROM\\MODEL\\EM\\E34_00","OTHER"
0x002376B0,"DATA\\ROM\\MODEL\\EM\\E35_00","OTHER"
0x002376D0,"DATA\\ROM\\MODEL\\EM\\E36_00","OTHER"
0x002376F0,"DATA\\ROM\\MODEL\\EM\\E36_01","OTHER"
0x00237710,"DATA\\ROM\\MODEL\\EM\\E37_00","OTHER"
0x00237730,"DATA\\ROM\\MODEL\\EM\\E37_01","OTHER"
0x00237750,"DATA\\ROM\\MODEL\\EM\\E38_00","OTHER"
0x00237770,"DATA\\ROM\\MODEL\\EM\\E39_00","OTHER"
0x00237790,"DATA\\ROM\\MODEL\\EM\\E40_00","OTHER"
0x002377B0,"DATA\\ROM\\MODEL\\EM\\E41_00","OTHER"
0x002377D0,"DATA\\ROM\\MODEL\\EM\\E42_00","OTHER"
0x002377F0,"DATA\\ROM\\MODEL\\EM\\E43_00","OTHER"
0x00237810,"DATA\\ROM\\MODEL\\EM\\E43_01","OTHER"
0x00237830,"DATA\\ROM\\MODEL\\EM\\E45_00","OTHER"
0x00237850,"DATA\\ROM\\MODEL\\EM\\E46_00","OTHER"
0x00237870,"DATA\\ROM\\MODEL\\EM\\E46_01","OTHER"
0x00237890,"DATA\\ROM\\MODEL\\EM\\E46_02","OTHER"
0x002378B0,"DATA\\ROM\\MODEL\\EM\\E47_00","OTHER"
0x002378D0,"DATA\\ROM\\MODEL\\EM\\E47_01","OTHER"
0x002378F0,"DATA\\ROM\\MODEL\\EM\\E48_00","OTHER"
0x00237910,"DATA\\ROM\\MODEL\\EM\\E49_00","OTHER"
0x00237930,"DATA\\ROM\\MODEL\\EM\\E50_00","OTHER"
0x00237950,"DATA\\ROM\\MODEL\\EM\\E53_00","OTHER"
0x00237970,"DATA\\ROM\\MODEL\\EM\\E54_00","OTHER"
0x00237990,"DATA\\ROM\\MODEL\\EM\\E55_00","OTHER"
0x002379B0,"DATA\\ROM\\MODEL\\EM\\E56_00","OTHER"
0x002379D0,"DATA\\ROM\\MODEL\\EM\\E58_00","OTHER"
0x002379F0,"DATA\\ROM\\MODEL\\EM\\E58_01","OTHER"
0x00237A10,"DATA\\ROM\\MODEL\\EM\\E59_00","OTHER"
0x00237A30,"DATA\\ROM\\MODEL\\EM\\E61_00","OTHER"
0x00237A50,"DATA\\ROM\\MODEL\\EM\\E61_01","OTHER"
0x00237A70,"DATA\\ROM\\MODEL\\EM\\HE00_00","OTHER"
0x00237A90,"DATA\\ROM\\MODEL\\EM\\HE00_01","OTHER"
0x00237AB0,"DATA\\ROM\\MODEL\\EM\\HE01_00","OTHER"
0x00237AD0,"DATA\\ROM\\MODEL\\EM\\HE01_01","OTHER"
0x00237AF0,"DATA\\ROM\\MODEL\\EM\\HE01_03","OTHER"
0x00237B10,"DATA\\ROM\\MODEL\\EM\\HE01_04","OTHER"
0x00237B30,"DATA\\ROM\\MODEL\\EM\\HE01_06","OTHER"
0x00237B50,"DATA\\ROM\\MODEL\\EM\\HE01_07","OTHER"
0x00237B70,"DATA\\ROM\\MODEL\\EM\\HE01_08","OTHER"
0x00237B90,"DATA\\ROM\\MODEL\\EM\\HE01_09","OTHER"
0x00237BB0,"DATA\\ROM\\MODEL\\EM\\HE01_10","OTHER"
0x00237BD0,"DATA\\ROM\\MODEL\\EM\\HE01_11","OTHER"
0x00237BF0,"DATA\\ROM\\MODEL\\EM\\HE01_12","OTHER"
0x00237C10,"DATA\\ROM\\MODEL\\EM\\HE01_13","OTHER"
0x00237C30,"DATA\\ROM\\MODEL\\EM\\HE01_15","OTHER"
0x00237C50,"DATA\\ROM\\MODEL\\EM\\HE01_17","OTHER"
0x00237C70,"DATA\\ROM\\MODEL\\EM\\HE01_56","OTHER"
0x00237C90,"DATA\\ROM\\MODEL\\EM\\HE02_01","OTHER"
0x00237CB0,"DATA\\ROM\\MODEL\\EM\\HE02_02","OTHER"
0x00237CD0,"DATA\\ROM\\MODEL\\EM\\HE02_03","OTHER"
0x00237CF0,"DATA\\ROM\\MODEL\\EM\\HE03_00","OTHER"
0x00237D10,"DATA\\ROM\\MODEL\\EM\\HE06_00","OTHER"
0x00237D30,"DATA\\ROM\\MODEL\\EM\\HE07_00","OTHER"
0x00237D50,"DATA\\ROM\\MODEL\\EM\\HE09_00","OTHER"
0x00237D70,"DATA\\ROM\\MODEL\\EM\\HE18_00","OTHER"
0x00237D90,"DATA\\ROM\\MODEL\\EM\\HE22_00","OTHER"
0x00237DB0,"DATA\\ROM\\MODEL\\EM\\HE23_00","OTHER"
0x00237DD0,"DATA\\ROM\\MODEL\\EM\\HE29_00","OTHER"
0x00237DF0,"DATA\\ROM\\MODEL\\EM\\HE36_00","OTHER"
0x00237E10,"DATA\\ROM\\MODEL\\EM\\HE43_01","OTHER"
0x00237E30,"DATA\\ROM\\MODEL\\IT\\OBJS01","OTHER"
0x00237E50,"DATA\\ROM\\MODEL\\IT\\OBJS02","OTHER"
0x00237E70,"DATA\\ROM\\MODEL\\IT\\OBJS24","OTHER"
0x00237E90,"DATA\\ROM\\MODEL\\IT\\OBJS26","OTHER"
0x00237EB0,"DATA\\ROM\\MODEL\\IT\\OBJS28","OTHER"
0x00237ED0,"DATA\\ROM\\MODEL\\IT\\OBJS35","OTHER"
0x00237EF0,"DATA\\ROM\\MODEL\\IT\\OBJS41","OTHER"
0x00237F10,"DATA\\ROM\\ETC\\DE01","OTHER"
0x00237F28,"DATA\\ROM\\TEX\\","OTHER"
0x00237F40,"DATA\\ROM\\MODEL\\","OTHER"
0x00237F50,"%s%s%02d","OTHER"
0x00237F60,"%s%s%03d","OTHER"
0x00237F78,"%s%s%02d_%02d","OTHER"
0x00237F88,"%s%s%03d_%02d","OTHER"
0x00237FA0,"%sST\\R%03d\\R%03d%02d%02d","OTHER"
0x00237FC0,"%sST\\R%03d\\E%03d%02d%02d","OTHER"
0x00237FE0,"%sEFFECT\\ef%02d","OTHER"
0x00237FF0,"%sEFFECT\\def%02d","OTHER"
0x00238008,"NPC\\LOW\\N","OTHER"
0x00238018,"NPC\\N","OTHER"
0x00238020,"PL\\LOW\\P","OTHER"
0x00238038,"PL\\EP","OTHER"
0x00238040,"PL\\HIGH\\HP","OTHER"
0x00238050,"PL\\HP","OTHER"
0x00238058,"NPC\\HIGH\\HN","OTHER"
0x00238068,"NPC\\HN","OTHER"
0x00238070,"MOVIE64.TM2","OTHER"
0x00238080,"MOVIE128.TM2","OTHER"
0x002380A8,"COMMON\\%s","OTHER"
0x002380B8,"_N.NBD","OTHER"
0x002380C0,"%03d%02d%02d.bin","OTHER"
0x002380E0,"DATA\\ROM\\MODEL\\ST_HIT\\r%03d\\w%s","OTHER"
0x00238110,"DATA\\ROM\\MODEL\\ST_HIT\\r%03d\\g%s","OTHER"
0x00238138,"EM\\%s","OTHER"
0x00238140,"NPC\\%s","OTHER"
0x00238148,"_N.AMO","OTHER"
0x00238150,"%se%02d_%03d.bin","OTHER"
0x00238170,"..\\data\\rom\\motion\\enemy\\","OTHER"
0x00238190,"data\\rom\\scene\\item_msg\\evelist.dat","OTHER"
0x002381C0,"data\\rom\\scene\\item_msg\\spitem.dat","OTHER"
0x002381F0,"data\\rom\\scene\\item_msg\\itmsg.dat","OTHER"
0x00238218,"objS%02d","OTHER"
0x00238230,"%sr%03d\\e%03d%02d%02d.bin","OTHER"
0x00238250,"e%03d%02d%02d.bin","OTHER"
0x00238270,"ROOM EFFECT OVER!! (num %d)","OTHER"
0x00238290,"ROOM EFFECT OVER!! (size %x)","OTHER"
0x002382B0,"    ARE U OK?","OTHER"
0x002382C0,"   PUSH START","OTHER"
0x002382D0,"ef%02d","OTHER"
0x002382E0,"data\\rom\\etc\\efdata%02d.bin","OTHER"
0x00238300,"efdata%02d.bin","OTHER"
0x00238310,"def%02d","OTHER"
0x00238320,"data\\rom\\etc\\defdat%02d.bin","OTHER"
0x00238340,"defdat%02d.bin","OTHER"
0x00238350,"data\\rom\\motion\\player\\pc_000.bin","OTHER"
0x00238380,"data\\rom\\motion\\player\\pc_%03d.bin","OTHER"
0x002383B0,"data\\rom\\motion\\player\\pl%02d_pc_000.bin","OTHER"
0x002383E0,"data\\rom\\motion\\rn%02d_tbl.bin","OTHER"
0x00238400,"data\\rom\\motion\\demo\\r%03d\\d%02d.bin","OTHER"
0x00238430,"data\\rom\\motion\\demo\\r%03d\\d%02dface.bin","OTHER"
0x00238460,"data\\rom\\motion\\demo\\r%03d\\hd%02d.bin","OTHER"
0x00238490,"data\\rom\\motion\\demo\\r%03d\\b%02d.bin","OTHER"
0x002384C0,"data\\rom\\scene\\pit_tex\\demo_com.tex","OTHER"
0x002384F0,"data\\rom\\scene\\pit_tex\\cockpit.tex","OTHER"
0x00238518,"%ssii_%03d.tm2","OTHER"
0x00238530,"data\\rom\\scene\\item_msg\\","OTHER"
0x00238550,"sii_%03d.itt","OTHER"
0x00238560,"data\\rom\\scene\\pit_tex\\select.tex","OTHER"
0x00238590,"%s/r%03d%02d%02d.rdt","OTHER"
0x002385A8,"data/rdt","OTHER"
0x002385C0,"r%03d%02d%02d.rdt","OTHER"
0x002385D8,"weapon%02d","OTHER"
0x002385E8,"common","OTHER"
0x002385F0,"start","OTHER"
0x002385F8,"download","OTHER"
0x00238608,"result","OTHER"
0x00238618,"pl%02d_voi","OTHER"
0x00238638,"s%02d_com","OTHER"
0x00238650,"%s/r%03d.evb","OTHER"
0x00238660,"data/rom/scene/script","OTHER"
0x00238678,"r%03d.evb","OTHER"
0x00238688,"%s/r%03d.sgl","OTHER"
0x002386A0,"data/rom/scene/single","OTHER"
0x002386B8,"r%03d.sgl","OTHER"
0x002386C8,"%s/r%03d.bin","OTHER"
0x002386E0,"data/rom/scene/message","OTHER"
0x002386F8,"%s/r%03du.bin","OTHER"
0x00238708,"r%03d.bin","OTHER"
0x00238718,"r%03du.bin","OTHER"
0x00238728,"%s/dm%03d.bin","OTHER"
0x00238738,"data/edit/eve","OTHER"
0x00238748,"dm%03d.bin","OTHER"
0x00238760,"data/rom/scene/spk/r%03d/sp%02d%02d%02d.bin","OTHER"
0x00238790,"sp%02d%02d%02d.bin","OTHER"
0x002387B0,"data/rom/scene/spk/r%03d/sp%02d%02d08.bin","OTHER"
0x002387E0,"sp%02d%02d08.bin","OTHER"
0x00238800,"data/rom/scene/spk/r%03d/spm%02d%02d%02d.bin","OTHER"
0x00238830,"spm%02d%02d%02d.bin","OTHER"
0x00238850,"data/rom/scene/spk/r%03d/spm%02d%02d08.bin","OTHER"
0x00238880,"spm%02d%02d08.bin","OTHER"
0x002388A0,"data/rom/scene/rtp/r%02d.rtp","OTHER"
0x002388C0,"r%02d.rtp","OTHER"
0x002388D0,"%s/r%03d.npc","OTHER"
0x002388E0,"data/rom/scene/npc_set","OTHER"
0x002388F8,"r%03d.npc","OTHER"
0x00238910,"%s/r%03d/r%03d%02d%02d.lig","OTHER"
0x00238930,"data/rom/scene/edit/lig","OTHER"
0x00238950,"%s/r%03d/r%03d%02d%02d.fog","OTHER"
0x00238970,"data/rom/scene/edit/fog","OTHER"
0x00238990,"r%03d%02d%02d.lig","OTHER"
0x002389B0,"r%03d%02d%02d.fog","OTHER"
0x002389C8,"%s/r%02d.epp","OTHER"
0x002389E0,"data/rom/scene/em_set","OTHER"
0x00238A00,"data/rom/netwk/lobby_01.tm2","OTHER"
0x00238A20,"data/rom/netwk/lobby_02.tm2","OTHER"
0x00238A40,"data/rom/netwk/lobby_03.tm2","OTHER"
0x00238A60,"data/rom/netwk/lobby_04.tm2","OTHER"
0x00238A80,"data/rom/netwk/lobby_05.tm2","OTHER"
0x00238AA0,"data/rom/netwk/lobby_06.tm2","OTHER"
0x00238AC0,"data/rom/netwk/lobby_07.tm2","OTHER"
0x00238AE0,"data/rom/netwk/lobby_08.tm2","OTHER"
0x00238B00,"data/rom/netwk/lobby_09.tm2","OTHER"
0x00238B20,"data/rom/netwk/lobby_10.tm2","OTHER"
0x00238B40,"data/rom/netwk/lobby_11.tm2","OTHER"
0x00238B60,"data/rom/netwk/lobby_12.tm2","OTHER"
0x00238B80,"data/rom/netwk/lobby_13.tm2","OTHER"
0x00238BA0,"data/rom/netwk/lobbyback.tm2","OTHER"
0x00238BC0,"data/rom/netwk/player_01.tm2","OTHER"
0x00238BE0,"data/rom/netwk/save.tm2","OTHER"
0x00238C00,"data/rom/netwk/player_03.tm2","OTHER"
0x00238C20,"data/rom/netwk/player_04.tm2","OTHER"
0x00238C40,"data/rom/netwk/player_06.tm2","OTHER"
0x00238C60,"data/rom/netwk/player_05.tm2","OTHER"
0x00238C80,"data/rom/netwk/player_02.tm2","OTHER"
0x00238CA0,"data/rom/netwk/player_07.tm2","OTHER"
0x00238CC0,"data/rom/netwk/player_09.tm2","OTHER"
0x00238CE0,"data/rom/netwk/player_08.tm2","OTHER"
0x00238D00,"data/rom/netwk/player_10.tm2","OTHER"
0x00238D20,"data/rom/netwk/lobby_r%03d.tm2","OTHER"
0x00238D40,"s02_com","OTHER"
0x00238D48,"lobby","OTHER"
0x00238D50,"s%02d_lobby","OTHER"
0x00238D60,"libusbkb : bind errr
","OTHER"
0x00238D78,"libusbkb : CreateSema Error
","OTHER"
0x00238D98,"libusbkb.a : RemoveIntcHandler() --> error
","OTHER"
0x00238DC8,"libusbkb.a : DeleteSema() --> error
","OTHER"
0x00238DF0,"sceUsbKbGetInfo: sceSifCallRpc -> %d
","OTHER"
0x00238E18,"sceUsbKbRead: sceSifCallRpc -> %d
","OTHER"
0x00238E40,"sceUsbKbGetLocation: sceSifCallRpc -> %d
","OTHER"
0x00238E70,"sceUsbKbSetLEDStatus: sceSifCallRpc -> %d
","OTHER"
0x00238EA0,"sceUsbKbSetLEDMode: sceSifCallRpc -> %d
","OTHER"
0x00238ED0,"Arrangement error!
","OTHER"
0x00239B98,"BIO-VOL1","OTHER"
0x201E9E80,"PsIIlibcdvd 2800","OTHER"
0x201EC29F,"9PsIIlibkernl2800","OTHER"
0x201F1920,"MARK:adxt_obj","OTHER"
0x201FDCA0,"
ADXRT  Ver.2800 Build:Jul 28 2003 17:49:59
","OTHER"
0x20200678,"MARK:lsc_obj","OTHER"
0x2020BE18,"0123456789abcdef","OTHER"
0x20211F50,"PsIIlibpad2 2800","OTHER"
0x202122A8,"PsIIlibdbc  2800","OTHER"
0x202184A0,"send \ATZ\\r\
wait \OK\\r\
\,3
send \AT&F;+GCI=00;-STE=0\\r\
wait \OK\\r\
\,3
send \ATE0M0L0W2X3&C1&D2%E0S10=50\\r\
wait \OK\\r\
\,3
send \AT%C3\\\\N3\\r\
wait \OK\\r\
\,3
send \AT+MS=V34,0,14400,33600,14400,33600\\r\
wait \OK\\r\
\,3
","OTHER"
0x202185A0,"send \ATZ&F\\r\
wait \OK\\r\
\,3
send \AT*Y162K=8181\\r\
wait \OK\\r\
\,3
send \ATE0M0X3&C1&D2%E0S10=50\\r\
wait \OK\\r\
\,3
send \AT\\\\N3\\r\
wait \OK\\r\
\,3
send \AT&H3&G17\\r\
wait \OK\\r\
\,3
","OTHER"
0x20219090,"PsIIlibusbkb2800","OTHER"
0x20219100,"sceCdCbfunc= %d sceCdCbfunc_num= %d
","OTHER"
0x20219128,"Libcdvd bind err CdSearchFile
","OTHER"
0x20219148,"ee call cmd search %s
","OTHER"
0x20219160,"search name %s
","OTHER"
0x20219170,"search size %d
","OTHER"
0x20219180,"search loc lbn %d
","OTHER"
0x20219198,"Ncmd fail sema cur_cmd:%d keep_cmd:%d
","OTHER"
0x202191C0,"Libcdvd bind err N CMD
","OTHER"
0x202191D8,"N cmd wait
","OTHER"
0x202191E8,"S cmd wait
","OTHER"
0x202191F8,"Scmd fail sema cur_cmd:%d keep_cmd:%d
","OTHER"
0x20219220,"Libcdvd bind err S cmd
","OTHER"
0x20219238,"Libcdvd bind err %d CD_Init %d
","OTHER"
0x20219258,"Libcdvd Exit
","OTHER"
0x20219268,"OLD DiskReady Call
","OTHER"
0x20219280,"Libcdvd bind err CdDiskReady
","OTHER"
0x202192A0,"DiskReady ended
","OTHER"
0x202192B8,"NEW DiskReady Call
","OTHER"
0x202192D0,"call cdread cmd
","OTHER"
0x202192E8,"cdread end
","OTHER"
0x202192F8,"Libcdvd call Clock read 1
","OTHER"
0x20219318,"Libcdvd call Clock read 2
","OTHER"
0x20219378,"libdma: sync timeout
","OTHER"
0x202194F0,"Infinity","OTHER"
0x2021979F,"?                0000000000000000Inf","OTHER"
0x202197D0,"0123456789abcdef","OTHER"
0x202197F0,"0123456789ABCDEF","OTHER"
0x20219808,"bug in vfprintf: bad base","OTHER"
0x2021A248,"sceGsDefDispEnv:Not support displaymode for 0x%x!!
","OTHER"
0x2021A280,"sceGsPutDrawEnv: DMA Ch.2 does not terminate\r
","OTHER"
0x2021A2B0,"sceGsSyncPath: DMA Ch.1 does not terminate\r
","OTHER"
0x2021A2F0,"D1_TADR=%08x:","OTHER"
0x2021A300,"D1_MADR=%08x:","OTHER"
0x2021A330,"D2_TADR=%08x:","OTHER"
0x2021A340,"D2_MADR=%08x:","OTHER"
0x2021A360,"\t<VIF1_STAT=%08x:","OTHER"
0x2021A378,"GIF_STAT=%08x>\r
","OTHER"
0x2021A390,"sceGsSyncPath: DMA Ch.2 does not terminate\r
","OTHER"
0x2021A3C0,"sceGsSyncPath: VIF1 does not terminate\r
","OTHER"
0x2021A3F0,"sceGsSyncPath: VU1 does not terminate\r
","OTHER"
0x2021A418,"sceGsSyncPath: GIF does not terminate\r
","OTHER"
0x2021A440,"sceGsSetDefLoadImage: too big size\r
","OTHER"
0x2021A560,"sceGsExecLoadImage: DMA Ch.2 does not terminate\r
","OTHER"
0x2021A598,"## internel error in libkernl.a!
","OTHER"
0x2021A5C0,"DelayThread","OTHER"
0x2021A5D0,"TTY: packet size larger than expect
","OTHER"
0x2021A5F8,"TTY: receive error","OTHER"
0x2021A610,"TTY: send err %d
","OTHER"
0x2021A628,"TTY: err ti->wlen=%08x
","OTHER"
0x2021A830,"too long parameter '%s'
","OTHER"
0x2021A850,"# TLB spad=0 kernel=1:%d default=%d:%d extended=%d:%d
","OTHER"
0x2021A888,"# TLB over flow (1)","OTHER"
0x2021A8A0,"# TLB over flow (2)","OTHER"
0x2021A8B8,"# TLB over flow (3)","OTHER"
0x2021AFB0,"
SKG/PS2EE Ver.0.64 Build:Jul 28 2003 17:49:54
","OTHER"
0x2021B7E8,"E1060101 ADXB_DecodeHeaderAdx: ","OTHER"
0x2021B808,"can't play AHX data by this handle","OTHER"
0x2021B8B0,"
ADXF/PS2EE Ver.7.10 Build:Jul 28 2003 17:49:52
","OTHER"
0x2021B8E8,"E9040801:partition ID is range outside.(adxf_ChkPrmPt)","OTHER"
0x2021B920,"E9040802:'ptinfo' is NULL.(adxf_ChkPrmPt)","OTHER"
0x2021B950,"E1110701:'tmpbuf' is null.(load partition)","OTHER"
0x2021B980,"E1110702:'tbsize' <= 0.(load partition)","OTHER"
0x2021B9A8,"E0042401:multi-load partition.(load partition)","OTHER"
0x2021B9D8,"E9040804:can't open file.(load partition)","OTHER"
0x2021BA08,"E0041303:illigal parameter 'ptid'.(ADXF_GetPtStat)","OTHER"
0x2021BA48,"E0040701:Illigal format(not AFS).(ADXF_GetPtStat)","OTHER"
0x2021BA80,"E0040702:Illigal number of file.(ADXF_GetPtStat)","OTHER"
0x2021BAB8,"E2122501:AFS file has 128MB or more of inside file.(ADXF_GetPtStat)","OTHER"
0x2021BB00,"E02111001:can't create stm handle (adxf_CreateAdxFs)","OTHER"
0x2021BB38,"E9081901:illigal parameter fname=null.(ADXF_Open)","OTHER"
0x2021BB70,"E9040811:'adxf' is NULL.(ADXF_ReadSj32)","OTHER"
0x2021BB98,"E9040812:'nsct'is negative.(ADXF_ReadSj32)","OTHER"
0x2021BBC8,"E9040813:'sj'is NULL.(ADXF_ReadSj32)","OTHER"
0x2021BBF0,"E9040816:'adxf' is NULL.(ADXF_ReadNw32)","OTHER"
0x2021BC18,"E9040817:'nsct' is negative.(ADXF_ReadNw32)","OTHER"
0x2021BC48,"E9040818:'buf' is NULL.(ADXF_ReadNw32)","OTHER"
0x2021BC70,"E9040821:'sj' must be NULL.(ADXF_ReadNw32)","OTHER"
0x2021BCA0,"E0120401:'buf' isn't 64byte alignment.(ADXF_ReadNw)","OTHER"
0x2021BCD8,"E9040822:'adxf' is NULL.(ADXF_Stop)","OTHER"
0x2021BD00,"E9040823:'adxf->stm' is NULL.(ADXF_Stop)","OTHER"
0x2021BD30,"E2092301:'adxf' is NULL.(ADXF_StopNw)","OTHER"
0x2021BD58,"E2092302:'adxf->stm' is NULL.(ADXF_StopNw)","OTHER"
0x2021BD88,"E9040825:'adxf' is NULL.(ADXF_Seek)","OTHER"
0x2021BDB0,"E9040826:'type' is illigal.(ADXF_Seek)","OTHER"
0x2021BDD8,"E9040827:'adxf' is NULL.(ADXF_Tell)","OTHER"
0x2021BE00,"E9040828:'adxf' is NULL.(ADXF_GetFsizeSct)","OTHER"
0x2021BE30,"E9040830:'adxf' is NULL.(ADXF_GetNumReqSct)","OTHER"
0x2021BE60,"E9040831:'adxf' is NULL.(ADXF_GetNumReadSct)","OTHER"
0x2021BE90,"E9040832:'adxf' is NULL.(ADXF_GetStat)","OTHER"
0x2021BEB8,"E9040828:'ptid' is range outside.","OTHER"
0x2021BEE0,"E9040828:'flid' is range outside.","OTHER"
0x2021BF08,"E0041201:state is reading(ADXF_SetReqRdSct)","OTHER"
0x2021BF38,"
ADXT/PS2EE Ver.8.92 Build:Jul 28 2003 17:49:58
","OTHER"
0x2021BF70,"E02080848 ADXT_EntryFname: parameter error","OTHER"
0x2021BFA0,"E0010601:Can't entry file ","OTHER"
0x2021BFC0,"E02080855 ADXT_EntryAfs: parameter error","OTHER"
0x2021BFF0,"E0071301 ADXT_EntryAfs: can't entry ","OTHER"
0x2021C018,"E02080850 ADXT_StartSeamless: parameter error","OTHER"
0x2021C048,"E02080851 ADXT_SetSeamlessLp: parameter error","OTHER"
0x2021C078,"E02080852 ADXT_StartFnameLp: parameter error","OTHER"
0x2021C0A8,"E02080854 ADXT_GetNumFiles: parameter error","OTHER"
0x2021C0D8,"E02080849 ADXT_ResetEntry: parameter error","OTHER"
0x2021C108,"
ADXPS2 Ver.2.45 Build:Jul 28 2003 17:50:00
","OTHER"
0x2021C138,"1060102: Internal Error: adxm_goto_svr_border","OTHER"
0x2021C9A8,"ADXRNA_GetStat: not implemented
","OTHER"
0x2021C9D0,"E03010901 ADXB_DecodeHeader: ","OTHER"
0x2021C9F0,"Can not decode this file format.","OTHER"
0x2021CA20,"
ADXENC/PS2EE Ver.1.08 Build:Jul 28 2003 17:49:56
","OTHER"
0x2021CA58,"ADXENC.DLL Ver.1.08 Jul 28 2003","OTHER"
0x2021CA90,"E02110501 adxstmf_stat_exec: can't open ","OTHER"
0x2021CAD0,"ntmp0=%4d, ntmp2=%4d, sum=%4d
","OTHER"
0x2021CAF0,"niop0=%4d, niop2=%4d, sum=%4d
","OTHER"
0x2021CB10,"stat=%4d, ttl=%4d
","OTHER"
0x2021CB28,"E02080804 ADXT_Create: parameter error","OTHER"
0x2021CB50,"E02080805 ADXT_Destroy: parameter error","OTHER"
